date,stn,Glo_H_rad_mean
1985-10-04,NEW,96.45833333333333
1985-10-04,SEA,126.875
1985-10-05,ATL,210.16666666666666
1985-10-05,CHI,115.75
1985-10-05,FW,250.58333333333334
1985-10-05,LA,178.125
1985-10-05,NEW,106.83333333333333
1985-10-05,SEA,106.70833333333333
1985-10-06,ATL,244.04166666666666
1985-10-06,CHI,160.5
1985-10-06,FW,224.29166666666666
1985-10-06,LA,160.79166666666666
1985-10-06,NEW,172.41666666666666
1985-10-06,SEA,90.83333333333333
1985-10-07,ATL,225.95833333333334
1985-10-07,CHI,157
1985-10-07,FW,228.08333333333334
1985-10-07,LA,163.66666666666666
1985-10-07,NEW,176.54166666666666
1985-10-07,SEA,144.58333333333334
1985-10-08,ATL,136.79166666666666
1985-10-08,CHI,82.75
1985-10-08,FW,109.25
1985-10-08,LA,140.29166666666666
1985-10-08,NEW,173.04166666666666
1985-10-08,SEA,171.70833333333334
1985-10-09,ATL,226
1985-10-09,CHI,75.29166666666667
1985-10-09,FW,156.58333333333334
1985-10-09,LA,155.79166666666666
1985-10-09,NEW,171.95833333333334
1985-10-09,SEA,77.04166666666667
1985-10-10,ATL,219.58333333333334
1985-10-10,CHI,55.291666666666664
1985-10-10,FW,105.45833333333333
1985-10-10,LA,229.29166666666666
1985-10-10,NEW,149.08333333333334
1985-10-10,SEA,83.54166666666667
1985-10-11,ATL,223.95833333333334
1985-10-11,CHI,81.45833333333333
1985-10-11,FW,157.33333333333334
1985-10-11,LA,214.375
1985-10-11,NEW,179.58333333333334
1985-10-11,SEA,106.70833333333333
1985-10-12,ATL,211.875
1985-10-12,CHI,91.45833333333333
1985-10-12,FW,180.08333333333334
1985-10-12,LA,224.29166666666666
1985-10-12,NEW,175.29166666666666
1985-10-12,SEA,124.25
1985-10-13,ATL,101.58333333333333
1985-10-13,CHI,163.5
1985-10-13,FW,157.25
1985-10-13,LA,214.04166666666666
1985-10-13,NEW,82.95833333333333
1985-10-13,SEA,69.25
1985-10-14,ATL,185.16666666666666
1985-10-14,CHI,69.375
1985-10-14,FW,121.83333333333333
1985-10-14,LA,203.5
1985-10-14,NEW,92.54166666666667
1985-10-14,SEA,67.25
1985-10-15,ATL,178.91666666666666
1985-10-15,CHI,173
1985-10-15,FW,163.375
1985-10-15,LA,214.29166666666666
1985-10-15,NEW,83.5
1985-10-15,SEA,93.08333333333333
1985-10-16,ATL,130.375
1985-10-16,CHI,173.41666666666666
1985-10-16,FW,171.75
1985-10-16,LA,207.41666666666666
1985-10-16,NEW,156.41666666666666
1985-10-16,SEA,71.91666666666667
1985-10-17,ATL,105.08333333333333
1985-10-17,CHI,93.83333333333333
1985-10-17,FW,76.45833333333333
1985-10-17,LA,121.66666666666667
1985-10-17,NEW,173.41666666666666
1985-10-17,SEA,102.04166666666667
1985-10-18,ATL,132.91666666666666
1985-10-18,CHI,65.5
1985-10-18,FW,91.33333333333333
1985-10-18,LA,170.83333333333334
1985-10-18,NEW,105.125
1985-10-18,SEA,104.95833333333333
1985-10-19,ATL,177.79166666666666
1985-10-19,CHI,80.66666666666667
1985-10-19,FW,95.95833333333333
1985-10-19,LA,203.91666666666666
1985-10-19,NEW,77.125
1985-10-19,SEA,59.333333333333336
1985-10-20,ATL,164.875
1985-10-20,CHI,82.54166666666667
1985-10-20,FW,154.16666666666666
1985-10-20,LA,141.375
1985-10-20,NEW,69.83333333333333
1985-10-20,SEA,49.791666666666664
1985-10-21,ATL,147.20833333333334
1985-10-21,CHI,107.66666666666667
1985-10-21,FW,105.04166666666667
1985-10-21,LA,84.58333333333333
1985-10-21,NEW,137.66666666666666
1985-10-21,SEA,78.625
1985-10-22,ATL,78.91666666666667
1985-10-22,CHI,104.33333333333333
1985-10-22,FW,124.375
1985-10-22,LA,181.91666666666666
1985-10-22,NEW,120
1985-10-22,SEA,42.125
1985-10-23,ATL,90.33333333333333
1985-10-23,CHI,97.16666666666667
1985-10-23,FW,179.08333333333334
1985-10-23,LA,199.58333333333334
1985-10-23,NEW,163.08333333333334
1985-10-23,SEA,69.91666666666667
1985-10-24,ATL,86.66666666666667
1985-10-24,CHI,152.45833333333334
1985-10-24,FW,188.83333333333334
1985-10-24,LA,196.75
1985-10-24,NEW,62
1985-10-24,SEA,39.583333333333336
1985-10-25,ATL,152.66666666666666
1985-10-25,CHI,159.70833333333334
1985-10-25,FW,181.5
1985-10-25,LA,163.33333333333334
1985-10-25,NEW,159.625
1985-10-25,SEA,84.95833333333333
1985-10-26,ATL,113.16666666666667
1985-10-26,CHI,153.625
1985-10-26,FW,173.70833333333334
1985-10-26,LA,160.79166666666666
1985-10-26,NEW,166.625
1985-10-26,SEA,32.25
1985-10-27,ATL,60.625
1985-10-27,CHI,144.66666666666666
1985-10-27,FW,138.58333333333334
1985-10-27,LA,128.16666666666666
1985-10-27,NEW,133.33333333333334
1985-10-27,SEA,39.416666666666664
1985-10-28,ATL,76.70833333333333
1985-10-28,CHI,134.33333333333334
1985-10-28,FW,67.16666666666667
1985-10-28,LA,133.5
1985-10-28,NEW,146.95833333333334
1985-10-28,SEA,91.875
1985-10-29,ATL,88.66666666666667
1985-10-29,CHI,86.45833333333333
1985-10-29,FW,63.666666666666664
1985-10-29,LA,162.79166666666666
1985-10-29,NEW,148.54166666666666
1985-10-29,SEA,96.83333333333333
1985-10-30,ATL,58.916666666666664
1985-10-30,CHI,120.625
1985-10-30,FW,93.58333333333333
1985-10-30,LA,97.875
1985-10-30,NEW,77.91666666666667
1985-10-30,SEA,91.95833333333333
1985-10-31,ATL,70.33333333333333
1985-10-31,CHI,38.416666666666664
1985-10-31,FW,194.04166666666666
1985-10-31,LA,184.54166666666666
1985-10-31,NEW,72.83333333333333
1985-10-31,SEA,45.125
1985-11-01,ATL,90.58333333333333
1985-11-01,CHI,42.541666666666664
1985-11-01,FW,89.20833333333333
1985-11-01,LA,177.45833333333334
1985-11-01,NEW,126.29166666666667
1985-11-01,SEA,34.875
1985-11-02,ATL,75.20833333333333
1985-11-02,CHI,72.125
1985-11-02,FW,156.25
1985-11-02,LA,181.04166666666666
1985-11-02,NEW,59.75
1985-11-02,SEA,37.458333333333336
1985-11-03,ATL,58.875
1985-11-03,CHI,84.95833333333333
1985-11-03,FW,194.125
1985-11-03,LA,170.25
1985-11-03,NEW,71.91666666666667
1985-11-03,SEA,56.541666666666664
1985-11-04,ATL,86.41666666666667
1985-11-04,CHI,64.75
1985-11-04,FW,185.83333333333334
1985-11-04,LA,121.95833333333333
1985-11-04,NEW,72.125
1985-11-04,SEA,46.958333333333336
1985-11-05,ATL,150.875
1985-11-05,CHI,68.20833333333333
1985-11-05,FW,167.20833333333334
1985-11-05,LA,153.25
1985-11-05,NEW,65.04166666666667
1985-11-05,SEA,38.666666666666664
1985-11-06,ATL,180.29166666666666
1985-11-06,CHI,61.208333333333336
1985-11-06,FW,166.25
1985-11-06,LA,171.33333333333334
1985-11-06,NEW,60.875
1985-11-06,SEA,38.875
1985-11-07,ATL,95.375
1985-11-07,CHI,130.75
1985-11-07,FW,189.20833333333334
1985-11-07,LA,164.70833333333334
1985-11-07,NEW,113.375
1985-11-07,SEA,40.416666666666664
1985-11-08,ATL,177.41666666666666
1985-11-08,CHI,85.29166666666667
1985-11-08,FW,126.04166666666667
1985-11-08,LA,88.29166666666667
1985-11-08,NEW,129.95833333333334
1985-11-08,SEA,39.791666666666664
1985-11-09,ATL,180.33333333333334
1985-11-09,CHI,33.375
1985-11-09,FW,94.29166666666667
1985-11-09,LA,115.375
1985-11-09,NEW,125.375
1985-11-09,SEA,40.291666666666664
1985-11-10,ATL,109.91666666666667
1985-11-10,CHI,51.583333333333336
1985-11-10,FW,91.70833333333333
1985-11-10,LA,101.70833333333333
1985-11-10,NEW,122.41666666666667
1985-11-10,SEA,65.04166666666667
1985-11-11,ATL,150.08333333333334
1985-11-11,CHI,56.625
1985-11-11,FW,84.45833333333333
1985-11-11,LA,89.95833333333333
1985-11-11,NEW,62.833333333333336
1985-11-11,SEA,100.125
1985-11-12,ATL,137.04166666666666
1985-11-12,CHI,37.916666666666664
1985-11-12,FW,89.29166666666667
1985-11-12,LA,143.95833333333334
1985-11-12,NEW,40.583333333333336
1985-11-12,SEA,97.83333333333333
1985-11-13,ATL,113.41666666666667
1985-11-13,CHI,42.833333333333336
1985-11-13,FW,79.66666666666667
1985-11-13,LA,168.91666666666666
1985-11-13,NEW,45.083333333333336
1985-11-13,SEA,97.29166666666667
1985-11-14,ATL,141.45833333333334
1985-11-14,CHI,55.791666666666664
1985-11-14,FW,104.45833333333333
1985-11-14,LA,163.875
1985-11-14,NEW,52.666666666666664
1985-11-14,SEA,77.25
1985-11-15,ATL,130.91666666666666
1985-11-15,CHI,35.375
1985-11-15,FW,76.75
1985-11-15,LA,155.125
1985-11-15,NEW,98.45833333333333
1985-11-15,SEA,24.208333333333332
1985-11-16,ATL,138.16666666666666
1985-11-16,CHI,50.375
1985-11-16,FW,138.04166666666666
1985-11-16,LA,132.79166666666666
1985-11-16,NEW,32.75
1985-11-16,SEA,50.791666666666664
1985-11-17,ATL,110.625
1985-11-17,CHI,119.625
1985-11-17,FW,72.16666666666667
1985-11-17,LA,147.33333333333334
1985-11-17,NEW,89.70833333333333
1985-11-17,SEA,37.458333333333336
1985-11-18,ATL,137.58333333333334
1985-11-18,CHI,31.375
1985-11-18,FW,70.79166666666667
1985-11-18,LA,158.29166666666666
1985-11-18,NEW,106.04166666666667
1985-11-18,SEA,59.083333333333336
1985-11-19,ATL,78.66666666666667
1985-11-19,CHI,45.333333333333336
1985-11-19,FW,123.41666666666667
1985-11-19,LA,137.33333333333334
1985-11-19,NEW,60
1985-11-19,SEA,25.625
1985-11-20,ATL,51.958333333333336
1985-11-20,CHI,95.83333333333333
1985-11-20,FW,145.70833333333334
1985-11-20,LA,154.5
1985-11-20,NEW,76.91666666666667
1985-11-20,SEA,55.291666666666664
1985-11-21,ATL,55.833333333333336
1985-11-21,CHI,71.875
1985-11-21,FW,78.125
1985-11-21,LA,114.875
1985-11-21,NEW,90.625
1985-11-21,SEA,44.583333333333336
1985-11-22,ATL,73.70833333333333
1985-11-22,CHI,54.541666666666664
1985-11-22,FW,83.08333333333333
1985-11-22,LA,111.20833333333333
1985-11-22,NEW,28.333333333333332
1985-11-22,SEA,82.29166666666667
1985-11-23,ATL,154.375
1985-11-23,CHI,46.416666666666664
1985-11-23,FW,119.83333333333333
1985-11-23,LA,66.16666666666667
1985-11-23,NEW,102.5
1985-11-23,SEA,83.41666666666667
1985-11-24,ATL,117.58333333333333
1985-11-24,CHI,57.166666666666664
1985-11-24,FW,52.166666666666664
1985-11-24,LA,47.541666666666664
1985-11-24,NEW,109.29166666666667
1985-11-24,SEA,79
1985-11-25,ATL,61.625
1985-11-25,CHI,48.583333333333336
1985-11-25,FW,78.58333333333333
1985-11-25,LA,69.79166666666667
1985-11-25,NEW,68.25
1985-11-25,SEA,41.791666666666664
1985-11-26,ATL,59.625
1985-11-26,CHI,50.166666666666664
1985-11-26,FW,73.95833333333333
1985-11-26,LA,108.04166666666667
1985-11-26,NEW,36.25
1985-11-26,SEA,37.583333333333336
1985-11-27,ATL,72.83333333333333
1985-11-27,CHI,54.916666666666664
1985-11-27,FW,78.58333333333333
1985-11-27,LA,74.29166666666667
1985-11-27,NEW,58
1985-11-27,SEA,40.916666666666664
1985-11-28,ATL,76.04166666666667
1985-11-28,CHI,50.208333333333336
1985-11-28,FW,102.875
1985-11-28,LA,97.95833333333333
1985-11-28,NEW,30.666666666666668
1985-11-28,SEA,46.958333333333336
1985-11-29,ATL,49
1985-11-29,CHI,46.166666666666664
1985-11-29,FW,69.16666666666667
1985-11-29,LA,52.5
1985-11-29,NEW,36.541666666666664
1985-11-29,SEA,66.875
1985-11-30,ATL,70.25
1985-11-30,CHI,50.791666666666664
1985-11-30,FW,59.666666666666664
1985-11-30,LA,128.66666666666666
1985-11-30,NEW,34.708333333333336
1985-11-30,SEA,69.66666666666667
1985-12-01,ATL,41.375
1985-12-01,CHI,41.666666666666664
1985-12-01,FW,138.25
1985-12-01,LA,84.45833333333333
1985-12-01,NEW,43.541666666666664
1985-12-01,SEA,57.916666666666664
1985-12-02,ATL,144.625
1985-12-02,CHI,104.79166666666667
1985-12-02,FW,156.54166666666666
1985-12-02,LA,38.333333333333336
1985-12-02,NEW,73.83333333333333
1985-12-02,SEA,31.958333333333332
1985-12-03,ATL,144.33333333333334
1985-12-03,CHI,42.166666666666664
1985-12-03,FW,91.5
1985-12-03,LA,90.70833333333333
1985-12-03,NEW,109.625
1985-12-03,SEA,46.958333333333336
1985-12-04,ATL,136.08333333333334
1985-12-04,CHI,87.29166666666667
1985-12-04,FW,100.79166666666667
1985-12-04,LA,122.5
1985-12-04,NEW,68.875
1985-12-04,SEA,29.791666666666668
1985-12-05,ATL,61.208333333333336
1985-12-05,CHI,41
1985-12-05,FW,155.20833333333334
1985-12-05,LA,139.125
1985-12-05,NEW,40.791666666666664
1985-12-05,SEA,26.5
1985-12-06,ATL,131.5
1985-12-06,CHI,51.791666666666664
1985-12-06,FW,130.5
1985-12-06,LA,122.16666666666667
1985-12-06,NEW,56.791666666666664
1985-12-06,SEA,34.916666666666664
1985-12-07,ATL,132.58333333333334
1985-12-07,CHI,62.791666666666664
1985-12-07,FW,139.70833333333334
1985-12-07,LA,126.95833333333333
1985-12-07,NEW,90.91666666666667
1985-12-07,SEA,42.958333333333336
1985-12-08,ATL,139.79166666666666
1985-12-08,CHI,82.54166666666667
1985-12-08,FW,134.75
1985-12-08,LA,116.16666666666667
1985-12-08,NEW,85.875
1985-12-08,SEA,31.5
1985-12-09,ATL,130.125
1985-12-09,CHI,45.5
1985-12-09,FW,71.54166666666667
1985-12-09,LA,142.04166666666666
1985-12-09,NEW,43.208333333333336
1985-12-09,SEA,57.75
1985-12-10,ATL,124.08333333333333
1985-12-10,CHI,39.041666666666664
1985-12-10,FW,64.375
1985-12-10,LA,93.70833333333333
1985-12-10,NEW,40.666666666666664
1985-12-10,SEA,62.833333333333336
1985-12-11,ATL,91.04166666666667
1985-12-11,CHI,33.041666666666664
1985-12-11,FW,72
1985-12-11,LA,130.70833333333334
1985-12-11,NEW,32.541666666666664
1985-12-11,SEA,49.666666666666664
1985-12-12,ATL,37.541666666666664
1985-12-12,CHI,99.45833333333333
1985-12-12,FW,72.45833333333333
1985-12-12,LA,136.08333333333334
1985-12-12,NEW,57.125
1985-12-12,SEA,59
1985-12-13,ATL,78.875
1985-12-13,CHI,65.125
1985-12-13,FW,99.04166666666667
1985-12-13,LA,136.58333333333334
1985-12-13,NEW,26.75
1985-12-13,SEA,50.583333333333336
1985-12-14,ATL,130.95833333333334
1985-12-14,CHI,92.29166666666667
1985-12-14,FW,152.91666666666666
1985-12-14,LA,134.08333333333334
1985-12-14,NEW,73.25
1985-12-14,SEA,50.916666666666664
1985-12-15,ATL,144
1985-12-15,CHI,67.70833333333333
1985-12-15,FW,147.16666666666666
1985-12-15,LA,116.45833333333333
1985-12-15,NEW,89.08333333333333
1985-12-15,SEA,58.416666666666664
1985-12-16,ATL,144.83333333333334
1985-12-16,CHI,75.66666666666667
1985-12-16,FW,134.20833333333334
1985-12-16,LA,128.5
1985-12-16,NEW,89.625
1985-12-16,SEA,34.583333333333336
1985-12-17,ATL,118.375
1985-12-17,CHI,79.16666666666667
1985-12-17,FW,137.66666666666666
1985-12-17,LA,130.83333333333334
1985-12-17,NEW,92.29166666666667
1985-12-17,SEA,31.916666666666668
1985-12-18,ATL,112.41666666666667
1985-12-18,CHI,91.75
1985-12-18,FW,136.375
1985-12-18,LA,139.125
1985-12-18,NEW,80.75
1985-12-18,SEA,27.375
1985-12-19,ATL,136.79166666666666
1985-12-19,CHI,87.79166666666667
1985-12-19,FW,141
1985-12-19,LA,128.79166666666666
1985-12-19,NEW,98.95833333333333
1985-12-19,SEA,32.791666666666664
1985-12-20,ATL,124.45833333333333
1985-12-20,CHI,86.29166666666667
1985-12-20,FW,102.16666666666667
1985-12-20,LA,139.375
1985-12-20,NEW,48.666666666666664
1985-12-20,SEA,33.25
1985-12-21,ATL,142.58333333333334
1985-12-21,CHI,87.625
1985-12-21,FW,143.83333333333334
1985-12-21,LA,126.75
1985-12-21,NEW,77.79166666666667
1985-12-21,SEA,46.083333333333336
1985-12-22,ATL,120.5
1985-12-22,CHI,41.5
1985-12-22,FW,145.5
1985-12-22,LA,111.33333333333333
1985-12-22,NEW,68.95833333333333
1985-12-22,SEA,32.083333333333336
1985-12-23,ATL,92.41666666666667
1985-12-23,CHI,42.583333333333336
1985-12-23,FW,140.625
1985-12-23,LA,92.45833333333333
1985-12-23,NEW,50.666666666666664
1985-12-23,SEA,26.333333333333332
1985-12-24,ATL,113
1985-12-24,CHI,92.54166666666667
1985-12-24,FW,134.20833333333334
1985-12-24,LA,120.08333333333333
1985-12-24,NEW,82.04166666666667
1985-12-24,SEA,38.333333333333336
1985-12-25,ATL,128.5
1985-12-25,CHI,92.91666666666667
1985-12-25,FW,119.45833333333333
1985-12-25,LA,110.5
1985-12-25,NEW,37.166666666666664
1985-12-25,SEA,50.833333333333336
1985-12-26,ATL,146.29166666666666
1985-12-26,CHI,37.041666666666664
1985-12-26,FW,137.91666666666666
1985-12-26,LA,113.66666666666667
1985-12-26,NEW,94.83333333333333
1985-12-26,SEA,23.666666666666668
1985-12-27,ATL,141.45833333333334
1985-12-27,CHI,51.875
1985-12-27,FW,81
1985-12-27,LA,125.75
1985-12-27,NEW,76.83333333333333
1985-12-27,SEA,33.5
1985-12-28,ATL,74.41666666666667
1985-12-28,CHI,87.25
1985-12-28,FW,142.70833333333334
1985-12-28,LA,101.125
1985-12-28,NEW,95.66666666666667
1985-12-28,SEA,44.791666666666664
1985-12-29,ATL,144.58333333333334
1985-12-29,CHI,94.41666666666667
1985-12-29,FW,146.66666666666666
1985-12-29,LA,48.375
1985-12-29,NEW,78.875
1985-12-29,SEA,24.416666666666668
1985-12-30,ATL,148.16666666666666
1985-12-30,CHI,59.708333333333336
1985-12-30,FW,125.79166666666667
1985-12-30,LA,107.41666666666667
1985-12-30,NEW,101.875
1985-12-30,SEA,29.875
1985-12-31,ATL,40.833333333333336
1985-12-31,CHI,68.29166666666667
1985-12-31,FW,129.33333333333334
1985-12-31,LA,64.25
1985-12-31,NEW,60.541666666666664
1985-12-31,SEA,27.791666666666668
1986-01-01,ATL,134
1986-01-01,CHI,69.08333333333333
1986-01-01,FW,120.16666666666667
1986-01-01,LA,99.91666666666667
1986-01-01,NEW,93.25
1986-01-01,SEA,57.125
1986-01-02,ATL,119.5
1986-01-02,CHI,42.666666666666664
1986-01-02,FW,127.83333333333333
1986-01-02,LA,63.333333333333336
1986-01-02,NEW,62.916666666666664
1986-01-02,SEA,16.666666666666668
1986-01-03,ATL,124.16666666666667
1986-01-03,CHI,56.875
1986-01-03,FW,112.58333333333333
1986-01-03,LA,97.33333333333333
1986-01-03,NEW,49.208333333333336
1986-01-03,SEA,29.833333333333332
1986-01-04,ATL,67.625
1986-01-04,CHI,48.125
1986-01-04,FW,146.875
1986-01-04,LA,56.916666666666664
1986-01-04,NEW,85.29166666666667
1986-01-04,SEA,54.416666666666664
1986-01-05,ATL,149.91666666666666
1986-01-05,CHI,98.375
1986-01-05,FW,139.79166666666666
1986-01-05,LA,53.75
1986-01-05,NEW,73.41666666666667
1986-01-05,SEA,23.791666666666668
1986-01-06,ATL,115.70833333333333
1986-01-06,CHI,65.29166666666667
1986-01-06,FW,120.5
1986-01-06,LA,111
1986-01-06,NEW,83.5
1986-01-06,SEA,55.166666666666664
1986-01-07,ATL,119.875
1986-01-07,CHI,105.33333333333333
1986-01-07,FW,70.79166666666667
1986-01-07,LA,143.95833333333334
1986-01-07,NEW,88.91666666666667
1986-01-07,SEA,52.833333333333336
1986-01-08,ATL,136.08333333333334
1986-01-08,CHI,99.125
1986-01-08,FW,111.16666666666667
1986-01-08,LA,127.875
1986-01-08,NEW,106.66666666666667
1986-01-08,SEA,42.291666666666664
1986-01-09,ATL,113.625
1986-01-09,CHI,77.54166666666667
1986-01-09,FW,153.25
1986-01-09,LA,136.95833333333334
1986-01-09,NEW,100.41666666666667
1986-01-09,SEA,26.291666666666668
1986-01-10,ATL,63.083333333333336
1986-01-10,CHI,97.83333333333333
1986-01-10,FW,152.33333333333334
1986-01-10,LA,137.91666666666666
1986-01-10,NEW,57.583333333333336
1986-01-10,SEA,36.666666666666664
1986-01-11,ATL,154.5
1986-01-11,CHI,78.29166666666667
1986-01-11,FW,158.79166666666666
1986-01-11,LA,131.58333333333334
1986-01-11,NEW,112.33333333333333
1986-01-11,SEA,62.958333333333336
1986-01-12,ATL,155.79166666666666
1986-01-12,CHI,41.333333333333336
1986-01-12,FW,161.375
1986-01-12,LA,129.29166666666666
1986-01-12,NEW,106.41666666666667
1986-01-12,SEA,60.166666666666664
1986-01-13,ATL,151.5
1986-01-13,CHI,86.58333333333333
1986-01-13,FW,154.04166666666666
1986-01-13,LA,105.33333333333333
1986-01-13,NEW,73.875
1986-01-13,SEA,33.25
1986-01-14,ATL,152.16666666666666
1986-01-14,CHI,64.33333333333333
1986-01-14,FW,165.58333333333334
1986-01-14,LA,63.25
1986-01-14,NEW,65.41666666666667
1986-01-14,SEA,29.25
1986-01-15,ATL,150.91666666666666
1986-01-15,CHI,95.125
1986-01-15,FW,135.375
1986-01-15,LA,118.79166666666667
1986-01-15,NEW,85.125
1986-01-15,SEA,33.791666666666664
1986-01-16,ATL,133.95833333333334
1986-01-16,CHI,71.83333333333333
1986-01-16,FW,89.66666666666667
1986-01-16,LA,108.125
1986-01-16,NEW,92.45833333333333
1986-01-16,SEA,29.791666666666668
1986-01-17,ATL,95.54166666666667
1986-01-17,CHI,90.08333333333333
1986-01-17,FW,112.58333333333333
1986-01-17,LA,134.125
1986-01-17,NEW,61.208333333333336
1986-01-17,SEA,40.041666666666664
1986-01-18,ATL,58.708333333333336
1986-01-18,CHI,52.875
1986-01-18,FW,105.41666666666667
1986-01-18,LA,149.625
1986-01-18,NEW,94.16666666666667
1986-01-18,SEA,23.875
1986-01-19,ATL,109.91666666666667
1986-01-19,CHI,55.25
1986-01-19,FW,152.20833333333334
1986-01-19,LA,130.66666666666666
1986-01-19,NEW,33.875
1986-01-19,SEA,38.541666666666664
1986-01-20,ATL,150.33333333333334
1986-01-20,CHI,70.70833333333333
1986-01-20,FW,166.29166666666666
1986-01-20,LA,111.25
1986-01-20,NEW,47.708333333333336
1986-01-20,SEA,55.5
1986-01-21,ATL,164.66666666666666
1986-01-21,CHI,76.41666666666667
1986-01-21,FW,157.625
1986-01-21,LA,118.16666666666667
1986-01-21,NEW,92.29166666666667
1986-01-21,SEA,48.208333333333336
1986-01-22,ATL,102.125
1986-01-22,CHI,95.375
1986-01-22,FW,138.375
1986-01-22,LA,119.70833333333333
1986-01-22,NEW,106.66666666666667
1986-01-22,SEA,25.666666666666668
1986-01-23,ATL,159.70833333333334
1986-01-23,CHI,100.75
1986-01-23,FW,158.45833333333334
1986-01-23,LA,107.375
1986-01-23,NEW,82.58333333333333
1986-01-23,SEA,57.5
1986-01-24,ATL,166.66666666666666
1986-01-24,CHI,50.083333333333336
1986-01-24,FW,72.91666666666667
1986-01-24,LA,146.875
1986-01-24,NEW,110
1986-01-24,SEA,74.16666666666667
1986-01-25,ATL,66.20833333333333
1986-01-25,CHI,58.875
1986-01-25,FW,148.125
1986-01-25,LA,161.25
1986-01-25,NEW,39.291666666666664
1986-01-25,SEA,77.66666666666667
1986-01-26,ATL,112.875
1986-01-26,CHI,54.333333333333336
1986-01-26,FW,168.45833333333334
1986-01-26,LA,125.375
1986-01-26,NEW,48.5
1986-01-26,SEA,67.79166666666667
1986-01-27,ATL,139.54166666666666
1986-01-27,CHI,125.08333333333333
1986-01-27,FW,176.91666666666666
1986-01-27,LA,164.25
1986-01-27,NEW,63.75
1986-01-27,SEA,50.875
1986-01-28,ATL,109.83333333333333
1986-01-28,CHI,52.833333333333336
1986-01-28,FW,181.58333333333334
1986-01-28,LA,158.91666666666666
1986-01-28,NEW,94.25
1986-01-28,SEA,63.291666666666664
1986-01-29,ATL,80.70833333333333
1986-01-29,CHI,85.25
1986-01-29,FW,181.5
1986-01-29,LA,97.54166666666667
1986-01-29,NEW,59.708333333333336
1986-01-29,SEA,38.333333333333336
1986-01-30,ATL,170.41666666666666
1986-01-30,CHI,50.625
1986-01-30,FW,179.16666666666666
1986-01-30,LA,71.875
1986-01-30,NEW,130.375
1986-01-30,SEA,35.083333333333336
1986-01-31,ATL,179.08333333333334
1986-01-31,CHI,62.166666666666664
1986-01-31,FW,101.20833333333333
1986-01-31,LA,49.375
1986-01-31,NEW,126.29166666666667
1986-01-31,SEA,61.458333333333336
1986-02-01,ATL,149.875
1986-02-01,CHI,60.458333333333336
1986-02-01,FW,88.29166666666667
1986-02-01,LA,125.33333333333333
1986-02-01,NEW,81.58333333333333
1986-02-01,SEA,71.5
1986-02-02,ATL,163.70833333333334
1986-02-02,CHI,60.291666666666664
1986-02-02,FW,84.70833333333333
1986-02-02,LA,124.75
1986-02-02,NEW,72.79166666666667
1986-02-02,SEA,39.916666666666664
1986-02-03,ATL,172.08333333333334
1986-02-03,CHI,60.375
1986-02-03,FW,66.66666666666667
1986-02-03,LA,157.45833333333334
1986-02-03,NEW,123.45833333333333
1986-02-03,SEA,79.375
1986-02-04,ATL,83.04166666666667
1986-02-04,CHI,38.75
1986-02-04,FW,161.04166666666666
1986-02-04,LA,169.79166666666666
1986-02-04,NEW,63.25
1986-02-04,SEA,40.333333333333336
1986-02-05,ATL,89.70833333333333
1986-02-05,CHI,41.458333333333336
1986-02-05,FW,65.91666666666667
1986-02-05,LA,170.125
1986-02-05,NEW,73.83333333333333
1986-02-05,SEA,69.33333333333333
1986-02-06,ATL,94.29166666666667
1986-02-06,CHI,63.666666666666664
1986-02-06,FW,84
1986-02-06,LA,169.16666666666666
1986-02-06,NEW,125.16666666666667
1986-02-06,SEA,92.125
1986-02-07,ATL,187.79166666666666
1986-02-07,CHI,68.83333333333333
1986-02-07,FW,75.125
1986-02-07,LA,74.375
1986-02-07,NEW,68.375
1986-02-07,SEA,105.04166666666667
1986-02-08,ATL,128.375
1986-02-08,CHI,84.33333333333333
1986-02-08,FW,91.79166666666667
1986-02-08,LA,137.79166666666666
1986-02-08,NEW,127.54166666666667
1986-02-08,SEA,107.95833333333333
1986-02-09,ATL,121.04166666666667
1986-02-09,CHI,122.41666666666667
1986-02-09,FW,79.625
1986-02-09,LA,186.16666666666666
1986-02-09,NEW,93.375
1986-02-09,SEA,97.20833333333333
1986-02-10,ATL,60.625
1986-02-10,CHI,117.375
1986-02-10,FW,95.70833333333333
1986-02-10,LA,150.5
1986-02-10,NEW,87.875
1986-02-10,SEA,77.08333333333333
1986-02-11,ATL,96
1986-02-11,CHI,129
1986-02-11,FW,189.79166666666666
1986-02-11,LA,78.45833333333333
1986-02-11,NEW,76.08333333333333
1986-02-11,SEA,45.875
1986-02-12,ATL,190.70833333333334
1986-02-12,CHI,147.16666666666666
1986-02-12,FW,89.45833333333333
1986-02-12,LA,79.58333333333333
1986-02-12,NEW,157.25
1986-02-12,SEA,120.33333333333333
1986-02-13,ATL,196.375
1986-02-13,CHI,116.20833333333333
1986-02-13,FW,101.5
1986-02-13,LA,54.875
1986-02-13,NEW,162.08333333333334
1986-02-13,SEA,58.083333333333336
1986-02-14,ATL,77.79166666666667
1986-02-14,CHI,117.08333333333333
1986-02-14,FW,194.70833333333334
1986-02-14,LA,77.20833333333333
1986-02-14,NEW,68.95833333333333
1986-02-14,SEA,62.083333333333336
1986-02-15,ATL,178.375
1986-02-15,CHI,103.33333333333333
1986-02-15,FW,177.95833333333334
